"oid","selectionName","subjectArea","maxSelections","minSelections","allowAlternates","sequenceNumber","instructions","gradeLevel","academicTrackOid"
"ATS000002xkWWc","Science - All Year","Science - Semester 1 & 2","2","0","true","42","<p>Most students should aim to take three years of science by the time they graduate. Chemistry, Physics, and Ecology are year-long courses, so you should select both semester below; all other courses are semester-long. Courses ending in an odd number are first semester; even numbers are second semester.</p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p>","11","ATR000002olkes"
"ATS000002uo5a5","History - Semester 1","History - Semester 1","1","0","true","34","<p>Taking History as a Post-Graduate is optional. To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","13","ATR000002olkes"
"ATS000002uo5an","History - Semester 2","History - Semester 2","1","0","true","37","<p>Taking History as a Post-Graduate is optional. To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","13","ATR000002olkes"
"ATS000002uo5i1","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","54","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p><p> </p>","13","ATR000002olkes"
"ATS000002uo5k9","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","13","ATR000002olkes"
"ATS000002uo5VR","Visual Arts Required Courses","Arts Required - Sem 1 & 2","8","3","false","60","<p>As a postgraduate you are required to take Visual Arts Forum and Senior Thesis. There may be some exceptions to this, but those should be discussed with the Director of Visual Arts for approval. In September, you will be scheduled for your Visual Arts workshops which change each quarter.</p><p>Aesthetics of Health, Art HIstory, and The Art of Ecology are both electives outside of the arts block.</p>","13","ATR000002olkes"
"ATS000002xkWTQ","English - Semester 1","English - Semester 1","2","1","true","10","<p>Please select <strong>ONE</strong> English course per semester. To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing courses that may be taken for English credit, please click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>. If English is your second language, please select EL Placement Needed.</p><p> </p>","13","ATR000002olkes"
"ATS000002xkWU8","English - Semester 2","English - Semester 2","2","0","true","18","<p>Please select <strong>ONE</strong> English course per semester.  To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing offerings that may be taken for English credit, click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement needed.</p>","13","ATR000002olkes"
"ATS000002xkWW4","Math - All Year","Math - Semester 1 & 2","3","0","false","21","<p>Math is optional for Post-Graduates.</p><p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even). Computer Science Discoveries is a semester-long elective that is offered both semesters.</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p>","13","ATR000002olkes"
"ATS000002xkWXa","Science - All Year","Science - Semester 1 & 2","2","0","true","44","<p>Science is optional for Post-Graduates. Chemistry, Physics, and Ecology are year-long courses, so you should select both semester below; all other courses are semester-long. Courses ending in an odd number are first semester; even numbers are second semester.</p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p>","13","ATR000002olkes"
"ATS000002olmDL","Theatre D/P Required Courses - year long","Arts Required - Sem 1 & 2","6","4","false","61","<p>All Theatre Design and Production Students are required to take Theatre Company and Fundamentals of Design (both semesters). There may be additional opportunities for Independent Studies and Technical Theatre Apprenticeships to be arranged with instructors during the school year.</p>","10","ATR000002olkJt"
"ATS000002uo4to","English - Semester 1","English - Semester 1","1","1","false","8","<p>As a sophomore you must enroll in English II. To read more about the English II curriculum please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement Needed.</p>","10","ATR000002olkJt"
"ATS000002uo4vM","English - Semester 2","English - Semester 2","1","1","false","16","<p>As a sophomore you must enroll in English II. To read more about the English II curriculum please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>.</p><p>If English is your second langauge, please select EL Placement Needed.</p>","10","ATR000002olkJt"
"ATS000002uo4wm","History - Semester 1","History - Semester 1","1","0","false","31","<p>If you did not take a World History class as a freshman or over the summer, you must select World History.</p><p>If you took World History last year, please sign up for Biology. If you took both World History and Biology as a freshman, please indicate so in the <strong>Notes to Counselor</strong> section. Your counselor will help you determine an alternative course plan.</p><p>To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","10","ATR000002olkJt"
"ATS000002uo4xU","History - Semester 2","History - Semester 2","1","0","false","36","<p>If you did not take a World History class as a freshman or over the summer, you must select World History.</p><p>If you took World History last year, please sign up for Biology. If you took both World History and Biology as a freshman, please indicate so in the <strong>Notes to Counselor</strong> section. Your counselor will help you determine an alternative course plan.</p><p>To read more about the History department please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p>","10","ATR000002olkJt"
"ATS000002uo4yC","Interlochen 101","Interlochen 101","1","0","false","0","<p>This course is required for new sophomores.</p>","10","ATR000002olkJt"
"ATS000002uo50u","Science - All Year","Science - Semester 1 & 2","2","0","true","41","<p>Most sophomores will take World History instead of a science. However, if you have not taken Biology and have space in your schedule, you should take Biology. If you are currently enrolled in Algebra II or higher, you are eligible for Chemistry or Physics.  </p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p><p>If you are selecting a science course, be sure to select both semesters of the course listed below. Odd numbered courses are semester 1; even are semester 2.</p>","10","ATR000002olkJt"
"ATS000002uo538","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","51","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p>","10","ATR000002olkJt"
"ATS000002uo55s","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","10","ATR000002olkJt"
"ATS000002xkUbw","Math - All Year","Math - Semester 1 & 2","3","0","false","21","<p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even). Computer Science Discoveries is a semester-long elective that is offered both semesters.</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p><p> </p>","10","ATR000002olkJt"
